image,label,question,word,wordLabels
2375597.jpg,2,what is the food inside of,food,1 1 1 1 1 1
2318819.jpg,1,what green vegetable is in the pan,pan,1 1 1 1 1 1 0
2375597.jpg,2,what green vegetable is in the pan,pan,1 1 1 1 1 1 1
2408976.jpg,1,what orange dairy product is in the pan,pan,1 1 1 1 1 1 1 0
2375597.jpg,2,what orange dairy product is in the pan,pan,1 1 1 1 1 1 1 1
2345894.jpg,1,what dish is in the pan,pan,1 1 1 1 1 0
2375597.jpg,2,what dish is in the pan,pan,1 1 1 1 1 1
2412007.jpg,1,what are the bushy ends of the broccoli,broccoli,1 1 1 1 1 1 1 0
2375597.jpg,2,what are the bushy ends of the broccoli,broccoli,1 1 1 1 1 1 1 1
2378363.jpg,1,how is the cheese cut,cheese,1 1 1 0 1
2375597.jpg,2,how is the cheese cut,cheese,1 1 1 1 1
2405598.jpg,1,what size is the pan,pan,1 1 1 1 0
2375597.jpg,2,what size is the pan,pan,1 1 1 1 1
2325834.jpg,1,what shape is the pan,pan,1 1 1 1 0
2375597.jpg,2,what shape is the pan,pan,1 1 1 1 1
2351503.jpg,1,what kind of earrings is the woman wearing,woman,1 1 1 1 1 1 0 1
2408709.jpg,2,what kind of earrings is the woman wearing,woman,1 1 1 1 1 1 1 1
2353911.jpg,1,what color is the woman's hair,hair,1 1 1 1 1 0
2408709.jpg,2,what color is the woman's hair,hair,1 1 1 1 1 1
2381186.jpg,1,what does the woman have around her neck,woman,1 1 1 0 1 1 1 1
2408709.jpg,2,what does the woman have around her neck,woman,1 1 1 1 1 1 1 1
2392593.jpg,1,what does the woman have on top of her head,top,1 1 1 1 1 1 0 1 1 1
2408709.jpg,2,what does the woman have on top of her head,top,1 1 1 1 1 1 1 1 1 1
2377249.jpg,1,what kind of bird is the woman holding,woman,1 1 1 1 1 1 0 1
2408709.jpg,2,what kind of bird is the woman holding,woman,1 1 1 1 1 1 1 1
2415459.jpg,1,where are the woman's glasses,glasses,1 1 1 1 0
2408709.jpg,2,where are the woman's glasses,glasses,1 1 1 1 1
2376678.jpg,1,what color is the bird,bird,1 1 1 1 0
2408709.jpg,2,what color is the bird,bird,1 1 1 1 1
2356389.jpg,1,where are trees,trees,1 1 0
2408709.jpg,2,where are trees,trees,1 1 1
150280.jpg,1,what is woman looking at,woman,1 1 0 1 1
2408709.jpg,2,what is woman looking at,woman,1 1 1 1 1
2319104.jpg,1,what color is the beak,beak,1 1 1 1 0
2408709.jpg,2,what color is the beak,beak,1 1 1 1 1
2360043.jpg,1,what color is the bird,bird,1 1 1 1 0
2408709.jpg,2,what color is the bird,bird,1 1 1 1 1
2355815.jpg,1,what color is necklace,necklace,1 1 1 0
2408709.jpg,2,what color is necklace,necklace,1 1 1 1
2337010.jpg,1,what color is bird,bird,1 1 1 0
2408709.jpg,2,what color is bird,bird,1 1 1 1
2343756.jpg,1,what is woman holding,woman,1 1 0 1
2408709.jpg,2,what is woman holding,woman,1 1 1 1
2369905.jpg,1,what is the woman holding,woman,1 1 1 0 1
2408709.jpg,2,what is the woman holding,woman,1 1 1 1 1
2330135.jpg,1,what is the bird sitting on,bird,1 1 1 0 1 1
2408709.jpg,2,what is the bird sitting on,bird,1 1 1 1 1 1
2374418.jpg,1,what is on top of the woman's head,head,1 1 1 1 1 1 1 0
2408709.jpg,2,what is on top of the woman's head,head,1 1 1 1 1 1 1 1
2335067.jpg,1,what color is the bird,bird,1 1 1 1 0
2408709.jpg,2,what color is the bird,bird,1 1 1 1 1
2338081.jpg,1,what color is the woman's hair,hair,1 1 1 1 1 0
2408709.jpg,2,what color is the woman's hair,hair,1 1 1 1 1 1
2417422.jpg,1,what color is the woman's shirt,shirt,1 1 1 1 1 0
2408709.jpg,2,what color is the woman's shirt,shirt,1 1 1 1 1 1
2358350.jpg,1,what is the glove made from,glove,1 1 1 0 1 1
2408709.jpg,2,what is the glove made from,glove,1 1 1 1 1 1
2410662.jpg,1,what is behind the woman,woman,1 1 1 1 0
2408709.jpg,2,what is behind the woman,woman,1 1 1 1 1
2392921.jpg,1,what color is the bird,bird,1 1 1 1 0
2408709.jpg,2,what color is the bird,bird,1 1 1 1 1
2358744.jpg,1,what color is the woman's jacket,jacket,1 1 1 1 1 0
2408709.jpg,2,what color is the woman's jacket,jacket,1 1 1 1 1 1
2383293.jpg,1,what color is the sign on top,sign,1 1 1 1 0 1 1
2386820.jpg,2,what color is the sign on top,sign,1 1 1 1 1 1 1
2369338.jpg,1,where is the stop sign,sign,1 1 1 1 0
2386820.jpg,2,where is the stop sign,sign,1 1 1 1 1
2372152.jpg,1,what does the sign at the bottom say,sign,1 1 1 0 1 1 1 1
2386820.jpg,2,what does the sign at the bottom say,sign,1 1 1 1 1 1 1 1
2411345.jpg,1,why is the railroad car on the tracks,tracks,1 1 1 1 1 1 1 0
2317845.jpg,2,why is the railroad car on the tracks,tracks,1 1 1 1 1 1 1 1
2330564.jpg,1,what is the main color of the railroad car,car,1 1 1 1 1 1 1 1 0
2317845.jpg,2,what is the main color of the railroad car,car,1 1 1 1 1 1 1 1 1
2365098.jpg,1,what do the yellow and black stripes on the railroad car mean,car,1 1 1 1 1 1 1 1 1 1 0 1
2317845.jpg,2,what do the yellow and black stripes on the railroad car mean,car,1 1 1 1 1 1 1 1 1 1 1 1
2391438.jpg,1,what are the bears doing,bears,1 1 1 0 1
2356491.jpg,2,what are the bears doing,bears,1 1 1 1 1
2348666.jpg,1,where are the bears,bears,1 1 1 0
2356491.jpg,2,where are the bears,bears,1 1 1 1
2398746.jpg,1,how many bears are there,bears,1 1 0 1 1
2356491.jpg,2,how many bears are there,bears,1 1 1 1 1
2335334.jpg,1,what color are the bears,bears,1 1 1 1 0
2356491.jpg,2,what color are the bears,bears,1 1 1 1 1
2373617.jpg,1,what is the bear going to bite,bear,1 1 1 0 1 1 1
2356491.jpg,2,what is the bear going to bite,bear,1 1 1 1 1 1 1
2330438.jpg,1,when are the bears in the water,water,1 1 1 1 1 1 0
2356491.jpg,2,when are the bears in the water,water,1 1 1 1 1 1 1
2387459.jpg,1,what color are the jeans of the man wearing the white shirt,man,1 1 1 1 1 1 1 0 1 1 1 1
2347210.jpg,2,what color are the jeans of the man wearing the white shirt,man,1 1 1 1 1 1 1 1 1 1 1 1
2342501.jpg,1,what color is the shirt of the man who is wearing the glasses,shirt,1 1 1 1 0 1 1 1 1 1 1 1 1
2347210.jpg,2,what color is the shirt of the man who is wearing the glasses,shirt,1 1 1 1 1 1 1 1 1 1 1 1 1
2414571.jpg,1,what is the word that can be read on the bowl of beer bottles,beer,1 1 1 1 1 1 1 1 1 1 1 1 0 1
2347210.jpg,2,what is the word that can be read on the bowl of beer bottles,beer,1 1 1 1 1 1 1 1 1 1 1 1 1 1
2389395.jpg,1,what color is the building to the left,building,1 1 1 1 0 1 1 1
2388737.jpg,2,what color is the building to the left,building,1 1 1 1 1 1 1 1
2361633.jpg,1,what does the street sign say,sign,1 1 1 1 0 1
2388737.jpg,2,what does the street sign say,sign,1 1 1 1 1 1
2322464.jpg,1,how many street signs are in the picture,street,1 1 0 1 1 1 1 1
2388737.jpg,2,how many street signs are in the picture,street,1 1 1 1 1 1 1 1
2405607.jpg,1,what color is the sky,sky,1 1 1 1 0
2388737.jpg,2,what color is the sky,sky,1 1 1 1 1
2390751.jpg,1,where is the arrow,arrow,1 1 1 0
2388737.jpg,2,where is the arrow,arrow,1 1 1 1
2330128.jpg,1,where are the black letters,black,1 1 1 0 1
2388737.jpg,2,where are the black letters,black,1 1 1 1 1
2412279.jpg,1,what does the sign say,sign,1 1 1 0 1
2388737.jpg,2,what does the sign say,sign,1 1 1 1 1
2388981.jpg,1,what does the bottom sign mean,sign,1 1 1 1 0 1
2388737.jpg,2,what does the bottom sign mean,sign,1 1 1 1 1 1
2379474.jpg,1,what is the metal barrier,metal,1 1 1 0 1
2388737.jpg,2,what is the metal barrier,metal,1 1 1 1 1
2386523.jpg,1,what does the top sign say,sign,1 1 1 1 0 1
2388737.jpg,2,what does the top sign say,sign,1 1 1 1 1 1
2393251.jpg,1,what symbol is on the top sign,sign,1 1 1 1 1 1 0
2388737.jpg,2,what symbol is on the top sign,sign,1 1 1 1 1 1 1
2395600.jpg,1,what kind of lights does the left building have,building,1 1 1 1 1 1 1 0 1
2388737.jpg,2,what kind of lights does the left building have,building,1 1 1 1 1 1 1 1 1
2410183.jpg,1,what color is the girls coat,coat,1 1 1 1 1 0
2396376.jpg,2,what color is the girls coat,coat,1 1 1 1 1 1
2405341.jpg,1,what is the table made of,table,1 1 1 0 1 1
2396376.jpg,2,what is the table made of,table,1 1 1 1 1 1
2364514.jpg,1,what color are the benches in the background,benches,1 1 1 1 0 1 1 1
2396376.jpg,2,what color are the benches in the background,benches,1 1 1 1 1 1 1 1
2347436.jpg,1,what color is the food container,container,1 1 1 1 1 0
2396376.jpg,2,what color is the food container,container,1 1 1 1 1 1
2371269.jpg,1,what is she holding in her left hand,hand,1 1 1 1 1 1 1 0
2396376.jpg,2,what is she holding in her left hand,hand,1 1 1 1 1 1 1 1
2408416.jpg,1,what is the girl pointing to,girl,1 1 1 0 1 1
2396376.jpg,2,what is the girl pointing to,girl,1 1 1 1 1 1
2335089.jpg,1,what kind of drink does the girl have,girl,1 1 1 1 1 1 0 1
2396376.jpg,2,what kind of drink does the girl have,girl,1 1 1 1 1 1 1 1
2370303.jpg,1,what kind of outerwear is the girl wearing,girl,1 1 1 1 1 1 0 1
2396376.jpg,2,what kind of outerwear is the girl wearing,girl,1 1 1 1 1 1 1 1
2366673.jpg,1,where is the girl eating,girl,1 1 1 0 1
2396376.jpg,2,where is the girl eating,girl,1 1 1 1 1
2385934.jpg,1,who is wearing a pink coat,coat,1 1 1 1 1 0
2396376.jpg,2,who is wearing a pink coat,coat,1 1 1 1 1 1
2321147.jpg,1,where is the plastic bottle,bottle,1 1 1 1 0
2396376.jpg,2,where is the plastic bottle,bottle,1 1 1 1 1
2356169.jpg,1,who has brown hair and brown eyes,hair,1 1 1 0 1 1 1
2396376.jpg,2,who has brown hair and brown eyes,hair,1 1 1 1 1 1 1
2345107.jpg,1,where is the girl sitting,girl,1 1 1 0 1
2396376.jpg,2,where is the girl sitting,girl,1 1 1 1 1
2355294.jpg,1,where is the ketchup,ketchup,1 1 1 0
2396376.jpg,2,where is the ketchup,ketchup,1 1 1 1
2408341.jpg,1,where is the light,light,1 1 1 0
2360713.jpg,2,where is the light,light,1 1 1 1
2325268.jpg,1,what is the color of the bench,bench,1 1 1 1 1 1 0
2360713.jpg,2,what is the color of the bench,bench,1 1 1 1 1 1 1
2353883.jpg,1,what is the color of the table,table,1 1 1 1 1 1 0
2360713.jpg,2,what is the color of the table,table,1 1 1 1 1 1 1
2396399.jpg,1,what is the color of the leaves,leaves,1 1 1 1 1 1 0
2360713.jpg,2,what is the color of the leaves,leaves,1 1 1 1 1 1 1
107965.jpg,1,what is the reflection seen,reflection,1 1 1 0 1
2360713.jpg,2,what is the reflection seen,reflection,1 1 1 1 1
2360932.jpg,1,what is behind the bench,bench,1 1 1 1 0
2360713.jpg,2,what is behind the bench,bench,1 1 1 1 1
2353674.jpg,1,what is on the table,table,1 1 1 1 0
2360713.jpg,2,what is on the table,table,1 1 1 1 1
2396336.jpg,1,what is in the window,window,1 1 1 1 0
2360713.jpg,2,what is in the window,window,1 1 1 1 1
2378039.jpg,1,what is in the window,window,1 1 1 1 0
2360713.jpg,2,what is in the window,window,1 1 1 1 1
2405496.jpg,1,what is in the window,window,1 1 1 1 0
2360713.jpg,2,what is in the window,window,1 1 1 1 1
2356850.jpg,1,what is in front of the window,window,1 1 1 1 1 1 0
2360713.jpg,2,what is in front of the window,window,1 1 1 1 1 1 1
2323643.jpg,1,what is in front of the window,window,1 1 1 1 1 1 0
2360713.jpg,2,what is in front of the window,window,1 1 1 1 1 1 1
2393205.jpg,1,what is in front of the window,window,1 1 1 1 1 1 0
2360713.jpg,2,what is in front of the window,window,1 1 1 1 1 1 1
2384903.jpg,1,what is on the table,table,1 1 1 1 0
2360713.jpg,2,what is on the table,table,1 1 1 1 1
2344585.jpg,1,what is on the table,table,1 1 1 1 0
2360713.jpg,2,what is on the table,table,1 1 1 1 1
2355974.jpg,1,what is on the table,table,1 1 1 1 0
2360713.jpg,2,what is on the table,table,1 1 1 1 1
2362723.jpg,1,where is the window,window,1 1 1 0
2332246.jpg,2,where is the window,window,1 1 1 1
2370191.jpg,1,what is the woman doing,woman,1 1 1 0 1
2361666.jpg,2,what is the woman doing,woman,1 1 1 1 1
2361420.jpg,1,who is wearing sunglasses,sunglasses,1 1 1 0
2361666.jpg,2,who is wearing sunglasses,sunglasses,1 1 1 1
2357232.jpg,1,what is on the woman's left wrist,wrist,1 1 1 1 1 1 0
2361666.jpg,2,what is on the woman's left wrist,wrist,1 1 1 1 1 1 1
2325200.jpg,1,where are the people,people,1 1 1 0
2361666.jpg,2,where are the people,people,1 1 1 1
2412678.jpg,1,what is on the feet of the man in the blue shirt,man,1 1 1 1 1 1 1 0 1 1 1 1
2361666.jpg,2,what is on the feet of the man in the blue shirt,man,1 1 1 1 1 1 1 1 1 1 1 1
2341682.jpg,1,where is the woman standing,woman,1 1 1 0 1
2361666.jpg,2,where is the woman standing,woman,1 1 1 1 1
2378947.jpg,1,what is across the street,street,1 1 1 1 0
2361666.jpg,2,what is across the street,street,1 1 1 1 1
2357641.jpg,1,what i on the building,building,1 1 1 1 0
2361666.jpg,2,what i on the building,building,1 1 1 1 1
2332356.jpg,1,what color are the sheep,sheep,1 1 1 1 0
2345001.jpg,2,what color are the sheep,sheep,1 1 1 1 1
2360594.jpg,1,how many sheep are there,sheep,1 1 0 1 1
2345001.jpg,2,how many sheep are there,sheep,1 1 1 1 1
2354774.jpg,1,what utensils are in the box,box,1 1 1 1 1 0
2369553.jpg,2,what utensils are in the box,box,1 1 1 1 1 1
2390335.jpg,1,what is in the box,box,1 1 1 1 0
2369553.jpg,2,what is in the box,box,1 1 1 1 1
2414667.jpg,1,what fruit is on the square cake,cake,1 1 1 1 1 1 0
2369553.jpg,2,what fruit is on the square cake,cake,1 1 1 1 1 1 1
2360075.jpg,1,what fruit is on the round cake,cake,1 1 1 1 1 1 0
2369553.jpg,2,what fruit is on the round cake,cake,1 1 1 1 1 1 1
2332159.jpg,1,what type of box is holding the cakes,box,1 1 1 0 1 1 1 1
2369553.jpg,2,what type of box is holding the cakes,box,1 1 1 1 1 1 1 1
2354860.jpg,1,what food is in the box,box,1 1 1 1 1 0
2369553.jpg,2,what food is in the box,box,1 1 1 1 1 1
2355915.jpg,1,how closed is the box,box,1 1 1 1 0
2369553.jpg,2,how closed is the box,box,1 1 1 1 1
2347509.jpg,1,what items are utensils are in the box,box,1 1 1 1 1 1 1 0
2369553.jpg,2,what items are utensils are in the box,box,1 1 1 1 1 1 1 1
2380929.jpg,1,what color is the person next to man holding tennis rackets jacket,man,1 1 1 1 1 1 1 0 1 1 1 1
2372208.jpg,2,what color is the person next to man holding tennis rackets jacket,man,1 1 1 1 1 1 1 1 1 1 1 1
2397198.jpg,1,what color are the person in blue jackets shoes,shoes,1 1 1 1 1 1 1 1 0
2372208.jpg,2,what color are the person in blue jackets shoes,shoes,1 1 1 1 1 1 1 1 1
2343653.jpg,1,what is the man holding,man,1 1 1 0 1
2372208.jpg,2,what is the man holding,man,1 1 1 1 1
2332883.jpg,1,what is the woman doing,woman,1 1 1 0 1
2372208.jpg,2,what is the woman doing,woman,1 1 1 1 1
2387091.jpg,1,what is the woman doing,woman,1 1 1 0 1
2372208.jpg,2,what is the woman doing,woman,1 1 1 1 1
2381974.jpg,1,where is the woman standing,woman,1 1 1 0 1
2372208.jpg,2,where is the woman standing,woman,1 1 1 1 1
2348991.jpg,1,what is the car color,car,1 1 1 0 1
2372208.jpg,2,what is the car color,car,1 1 1 1 1
2329321.jpg,1,what's on the right side next to the man in black shorts,shorts,1 1 1 1 1 1 1 1 1 1 1 0
2372208.jpg,2,what's on the right side next to the man in black shorts,shorts,1 1 1 1 1 1 1 1 1 1 1 1
2390844.jpg,1,what is the woman in glass holding,woman,1 1 1 0 1 1 1
2372208.jpg,2,what is the woman in glass holding,woman,1 1 1 1 1 1 1
2397341.jpg,1,what is the man on the right holding,man,1 1 1 0 1 1 1 1
2372208.jpg,2,what is the man on the right holding,man,1 1 1 1 1 1 1 1
2373798.jpg,1,what is the front door made of,door,1 1 1 1 0 1 1
2372208.jpg,2,what is the front door made of,door,1 1 1 1 1 1 1
2358539.jpg,1,where are the people standing,people,1 1 1 0 1
2372208.jpg,2,where are the people standing,people,1 1 1 1 1
2322072.jpg,1,what type of clothe is the man on the right wearing,man,1 1 1 1 1 1 0 1 1 1 1
2372208.jpg,2,what type of clothe is the man on the right wearing,man,1 1 1 1 1 1 1 1 1 1 1
2409533.jpg,1,what is man in tennis cap wearing,cap,1 1 1 1 1 0 1
2372208.jpg,2,what is man in tennis cap wearing,cap,1 1 1 1 1 1 1
2366332.jpg,1,what shoes are the people wearing,people,1 1 1 1 0 1
2372208.jpg,2,what shoes are the people wearing,people,1 1 1 1 1 1
2367448.jpg,1,what is the man on right holding in hand,man,1 1 1 0 1 1 1 1 1
2372208.jpg,2,what is the man on right holding in hand,man,1 1 1 1 1 1 1 1 1
2409695.jpg,1,what is the man wearing,man,1 1 1 0 1
2372208.jpg,2,what is the man wearing,man,1 1 1 1 1
2325692.jpg,1,what is the woman in the middle holding,woman,1 1 1 0 1 1 1 1
2372208.jpg,2,what is the woman in the middle holding,woman,1 1 1 1 1 1 1 1
2344507.jpg,1,who is wearing black shorts,shorts,1 1 1 1 0
2372208.jpg,2,who is wearing black shorts,shorts,1 1 1 1 1
2327227.jpg,1,what is sitting on the ground,ground,1 1 1 1 1 0
2369845.jpg,2,what is sitting on the ground,ground,1 1 1 1 1 1
2414029.jpg,1,where are the dogs sitting,dogs,1 1 1 0 1
2369845.jpg,2,where are the dogs sitting,dogs,1 1 1 1 1
2321561.jpg,1,who is with the dogs,dogs,1 1 1 1 0
2369845.jpg,2,who is with the dogs,dogs,1 1 1 1 1
2333095.jpg,1,what color are the dogs,dogs,1 1 1 1 0
2369845.jpg,2,what color are the dogs,dogs,1 1 1 1 1
2326180.jpg,1,how many dogs are there,dogs,1 1 0 1 1
2369845.jpg,2,how many dogs are there,dogs,1 1 1 1 1
2337064.jpg,1,where are the dogs,dogs,1 1 1 0
2369845.jpg,2,where are the dogs,dogs,1 1 1 1
2349164.jpg,1,what number of dogs are shown,dogs,1 1 1 0 1 1
2369845.jpg,2,what number of dogs are shown,dogs,1 1 1 1 1 1
2348422.jpg,1,how are the dogs tongues,dogs,1 1 1 0 1
2369845.jpg,2,how are the dogs tongues,dogs,1 1 1 1 1
2402891.jpg,1,how are the dogs positioned,dogs,1 1 1 0 1
2369845.jpg,2,how are the dogs positioned,dogs,1 1 1 1 1
2321743.jpg,1,what is covering the ground,ground,1 1 1 1 0
2369845.jpg,2,what is covering the ground,ground,1 1 1 1 1
2367422.jpg,1,what is hanging out the two dogs mouth,mouth,1 1 1 1 1 1 1 0
2369845.jpg,2,what is hanging out the two dogs mouth,mouth,1 1 1 1 1 1 1 1
2389106.jpg,1,what are lying on the ground,ground,1 1 1 1 1 0
2369845.jpg,2,what are lying on the ground,ground,1 1 1 1 1 1
2335388.jpg,1,what are on the leash,leash,1 1 1 1 0
2369845.jpg,2,what are on the leash,leash,1 1 1 1 1
2347287.jpg,1,what does the two black and what dogs have out,dogs,1 1 1 1 1 1 1 0 1 1
2369845.jpg,2,what does the two black and what dogs have out,dogs,1 1 1 1 1 1 1 1 1 1
2364673.jpg,1,what does that two black and white dogs have,dogs,1 1 1 1 1 1 1 0 1
2369845.jpg,2,what does that two black and white dogs have,dogs,1 1 1 1 1 1 1 1 1
2406255.jpg,1,what is the dog doing,dog,1 1 1 0 1
2369845.jpg,2,what is the dog doing,dog,1 1 1 1 1
2381230.jpg,1,what is in front of a dog,dog,1 1 1 1 1 1 0
2369845.jpg,2,what is in front of a dog,dog,1 1 1 1 1 1 1
2394212.jpg,1,what are on the ground,ground,1 1 1 1 0
2369845.jpg,2,what are on the ground,ground,1 1 1 1 1
2356724.jpg,1,what are on the ground,ground,1 1 1 1 0
2369845.jpg,2,what are on the ground,ground,1 1 1 1 1
2366791.jpg,1,what is the dog doing,dog,1 1 1 0 1
2369845.jpg,2,what is the dog doing,dog,1 1 1 1 1
2408095.jpg,1,where is the leash,leash,1 1 1 0
2369845.jpg,2,where is the leash,leash,1 1 1 1
2373089.jpg,1,where is the pink leash,leash,1 1 1 1 0
2369845.jpg,2,where is the pink leash,leash,1 1 1 1 1
2395709.jpg,1,what is by the dog,dog,1 1 1 1 0
2369845.jpg,2,what is by the dog,dog,1 1 1 1 1
2362291.jpg,1,what is hanging out of the dogs mouth,mouth,1 1 1 1 1 1 1 0
2369845.jpg,2,what is hanging out of the dogs mouth,mouth,1 1 1 1 1 1 1 1
2371136.jpg,1,where are the dogs sitting,dogs,1 1 1 0 1
2369845.jpg,2,where are the dogs sitting,dogs,1 1 1 1 1
2392333.jpg,1,what is in the center of the cake,cake,1 1 1 1 1 1 1 0
2412468.jpg,2,what is in the center of the cake,cake,1 1 1 1 1 1 1 1
2343934.jpg,1,where is the cake,cake,1 1 1 0
2412468.jpg,2,where is the cake,cake,1 1 1 1
2392256.jpg,1,what shape is the cake,cake,1 1 1 1 0
2412468.jpg,2,what shape is the cake,cake,1 1 1 1 1
2388245.jpg,1,what is on top of the cake,cake,1 1 1 1 1 1 0
2412468.jpg,2,what is on top of the cake,cake,1 1 1 1 1 1 1
2388401.jpg,1,what kind of cake is in the picture,cake,1 1 1 0 1 1 1 1
