image,label,question,word,wordLabels
2373389.jpg,2,what is the person doing,,1 1 1 1 1
2395340.jpg,2,what type of bear is this,,1 1 1 1 1 1
2402929.jpg,2,what type of color are the manes on the animals,,1 1 1 1 1 1 1 1 1 1
2359971.jpg,1,what is on the pipe,pipe,1 1 1 1 0
2406212.jpg,1,"how does the billboard say a person will feel about 'promises, promises'",billboard,1 1 1 0 1 1 1 1 1 1 1 1
2397789.jpg,2,what animal is pictured,,1 1 1 1
2403093.jpg,2,what is the main color of the pizza pan,,1 1 1 1 1 1 1 1 1
2394114.jpg,2,what is directly above the keyboard,,1 1 1 1 1 1
2338217.jpg,1,what is the red item on the pizza,pizza,1 1 1 1 1 1 1 0
994.jpg,1,where is the left ear,ear,1 1 1 1 0
2340427.jpg,1,who is riding the bike,bike,1 1 1 1 0
2398206.jpg,1,what color is the 54 st sign,sign,1 1 1 1 1 1 0
2331381.jpg,1,what brand toothbrush is in the picture,toothbrush,1 1 0 1 1 1 1
2402829.jpg,1,who is the black furry animal on the bed,bed,1 1 1 1 1 1 1 1 0
2366879.jpg,1,what kind of trees are in the background,trees,1 1 1 0 1 1 1 1
2411404.jpg,2,what is the man wearing,,1 1 1 1 1
2346873.jpg,1,what is behinds the park bench,bench,1 1 1 1 1 0
2410337.jpg,2,what color is this bike,,1 1 1 1 1
2358270.jpg,2,what is on the roof,,1 1 1 1 1
2352205.jpg,1,what is the bear wearing,bear,1 1 1 0 1
2352323.jpg,2,how is the cow,,1 1 1 1
2405995.jpg,1,what kind of bird is this,bird,1 1 1 0 1 1
2369859.jpg,2,where is the sink located,,1 1 1 1 1
2374115.jpg,2,how does seat lid appear,,1 1 1 1 1
2395498.jpg,1,what color is the seat,seat,1 1 1 1 0
2369244.jpg,2,where are the two kinds of dessert,,1 1 1 1 1 1 1
2364821.jpg,2,where is the bus,,1 1 1 1
2329817.jpg,1,what is the name of the player,player,1 1 1 1 1 1 0
2393759.jpg,1,who has a beard,beard,1 1 1 0
2363039.jpg,1,who is holding a stuffed teddy bear,bear,1 1 1 1 1 1 0
2393248.jpg,2,what gender is this person,,1 1 1 1 1
2347342.jpg,1,how are the boats situated,boats,1 1 1 0 1
2370990.jpg,2,what is the container of,,1 1 1 1 1
2376436.jpg,2,what is the shadow of,,1 1 1 1 1
2342608.jpg,1,where is the water from the wave splashing,wave,1 1 1 1 1 1 0 1
2413025.jpg,2,where is the pickle spear,,1 1 1 1 1
2387908.jpg,2,what color is the light,,1 1 1 1 1
2315953.jpg,1,what company is the plane flying for,plane,1 1 1 1 0 1 1
2353024.jpg,1,what pants is on the skier,pants,1 0 1 1 1 1
2370249.jpg,2,when are the people on the slope,,1 1 1 1 1 1 1
2394116.jpg,1,what condition is the water in,water,1 1 1 1 0 1
2412865.jpg,2,what is a person doing,,1 1 1 1 1
2399630.jpg,1,what is chair made of,chair,1 1 0 1 1
2377324.jpg,2,what type of numbers are on the clock,,1 1 1 1 1 1 1 1
2383678.jpg,1,what condition is the sky,sky,1 1 1 1 0
2376821.jpg,2,what are the frisbees on,,1 1 1 1 1
2400933.jpg,1,how many items are hanging from the umbrella,umbrella,1 1 1 1 1 1 1 0
2339718.jpg,1,what is the player in the red shirt doing,player,1 1 1 0 1 1 1 1 1
2388212.jpg,2,what is around the man's neck,,1 1 1 1 1 1
2411357.jpg,1,where is the mirror in a bathroom generally over,mirror,1 1 1 0 1 1 1 1 1
2316875.jpg,1,what is the girl wearing,girl,1 1 1 0 1
2413531.jpg,2,what color is the tip of the dog's tail,,1 1 1 1 1 1 1 1 1
2372656.jpg,2,what is the man doing,,1 1 1 1 1
2383464.jpg,2,what color is the woman's hair,,1 1 1 1 1 1
2385945.jpg,1,where are the lines,lines,1 1 1 0
713042.jpg,1,what color is his hat,hat,1 1 1 1 0
2325498.jpg,2,how many bears,,1 1 1
2351235.jpg,1,who is in front of the bus,bus,1 1 1 1 1 1 0
2649.jpg,1,why is the baby elephant eating,elephant,1 1 1 1 0 1
2363063.jpg,2,who is wearing the brown shirt,,1 1 1 1 1 1
2350776.jpg,2,what are the jets doing,,1 1 1 1 1
2363478.jpg,2,who is sleeping on a blue pillow,,1 1 1 1 1 1 1
2326000.jpg,1,what part of elephant is man standing on,man,1 1 1 1 1 0 1 1
2384895.jpg,1,what is the road made of,road,1 1 1 0 1 1
2376741.jpg,2,what equipment is next to the truck,,1 1 1 1 1 1 1
2394711.jpg,1,what is on the side of the train,train,1 1 1 1 1 1 1 0
2393978.jpg,2,what is the shape of the pizza,,1 1 1 1 1 1 1
2393655.jpg,2,what is the table made of,,1 1 1 1 1 1
2399851.jpg,1,who has their feet on the table,feet,1 1 1 0 1 1 1
2349793.jpg,1,what shape does the sign have,sign,1 1 1 1 0 1
2355085.jpg,1,what name is written on the box on the right,box,1 1 1 1 1 1 0 1 1 1
2371616.jpg,2,what is on the head of the woman furthest right,,1 1 1 1 1 1 1 1 1 1
150371.jpg,1,what is the man holding,man,1 1 1 0 1
2338974.jpg,1,what are the white wispy things in the sky,sky,1 1 1 1 1 1 1 1 0
2390508.jpg,2,what is on a keychain,,1 1 1 1 1
2317799.jpg,1,how much does the book cost,book,1 1 1 1 0 1
2372807.jpg,1,how many people in the picture,people,1 1 0 1 1 1
2365769.jpg,1,what is the building color behind the train,train,1 1 1 1 1 1 1 0
2399074.jpg,1,where is the pizza slice,slice,1 1 1 1 0
2361125.jpg,1,how does the cart operate,cart,1 1 1 0 1
2326352.jpg,1,what is above the cat's head,head,1 1 1 1 1 0
2391924.jpg,1,what is the small vehicle,vehicle,1 1 1 1 0
2374457.jpg,2,what is on the tree,,1 1 1 1 1
2412254.jpg,2,how many tennis players are in the scene,,1 1 1 1 1 1 1 1
2358405.jpg,2,what are the ducks walking in,,1 1 1 1 1 1
2363578.jpg,2,how are the giraffes necks,,1 1 1 1 1
2325248.jpg,1,what is on the slice of pizza,pizza,1 1 1 1 1 1 0
2413361.jpg,2,where is the laptop,,1 1 1 1
2320881.jpg,1,what object on the man changing the tire is brown,man,1 1 1 1 0 1 1 1 1 1
2334158.jpg,1,what color is the blanket,blanket,1 1 1 1 0
2317678.jpg,1,how do tomatoes appear,tomatoes,1 1 0 1
2414643.jpg,2,what is the man doing,,1 1 1 1 1
2404236.jpg,2,why has the snow not melted,,1 1 1 1 1 1
2410767.jpg,2,who is holding the bat,,1 1 1 1 1
2378389.jpg,2,what is over the woman on the left's head,,1 1 1 1 1 1 1 1 1
2322641.jpg,1,what is in front of the cows,cows,1 1 1 1 1 1 0
2347862.jpg,1,what is couch like,couch,1 1 0 1
2325752.jpg,1,what type of shoes does the boy wear,shoes,1 1 1 0 1 1 1 1
2402498.jpg,2,where is the elephant standing,,1 1 1 1 1
2390999.jpg,2,what is the table holding,,1 1 1 1 1
2368226.jpg,1,what type of color is the counter,counter,1 1 1 1 1 1 0
2355815.jpg,2,what color is the traffic light going south,,1 1 1 1 1 1 1 1
2350061.jpg,1,what color is the water,water,1 1 1 1 0
2363827.jpg,1,what are the giraffe in,giraffe,1 1 1 0 1
2374577.jpg,1,what is the black projection on the rear leg of the elephant on the far left,elephant,1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
2393409.jpg,2,what is the woman wearing,,1 1 1 1 1
2387006.jpg,1,what is the primary color of the cow,cow,1 1 1 1 1 1 1 0
2363780.jpg,2,how is the laptop looks like,,1 1 1 1 1 1
2373606.jpg,2,what is the plate on top of,,1 1 1 1 1 1 1
2368475.jpg,1,where is the cat's tail located,tail,1 1 1 1 0 1
2407386.jpg,1,how many doors does the car have,car,1 1 1 1 1 0 1
2363197.jpg,1,who is standing on a skateboard,skateboard,1 1 1 1 1 0
2405265.jpg,2,what color is the other food that's not the broccoli,,1 1 1 1 1 1 1 1 1 1
2370913.jpg,2,what is the player playing on top of,,1 1 1 1 1 1 1 1
2414080.jpg,1,what is the cat using for a pillow,cat,1 1 1 0 1 1 1 1
2362900.jpg,2,what paws are in the toilet,,1 1 1 1 1 1
2392013.jpg,1,what material is the box made of,box,1 1 1 1 0 1 1
2365006.jpg,2,what shade of brown is the girls hair,,1 1 1 1 1 1 1 1
2357032.jpg,2,why is a lamp on the nightstand,,1 1 1 1 1 1 1
2334872.jpg,1,where is the person,person,1 1 1 0
2366855.jpg,2,what kind of car is the white car,,1 1 1 1 1 1 1 1
2384667.jpg,1,who is wearing sunglasses,sunglasses,1 1 1 0
2362261.jpg,1,what position is the cat in,cat,1 1 1 1 0 1
2391726.jpg,1,where is the shadow,shadow,1 1 1 0
1592556.jpg,1,what color is the table,table,1 1 1 1 0
2331721.jpg,1,where is the sandwich,sandwich,1 1 1 0
2347287.jpg,2,where is the stuffed banana,,1 1 1 1 1
2575.jpg,1,what is the window frame made of,window,1 1 1 0 1 1 1
2386658.jpg,1,what is in the bag,bag,1 1 1 1 0
2382275.jpg,1,what shape is the dead end sign,sign,1 1 1 1 1 1 0
2371304.jpg,1,where is the man standing,man,1 1 1 0 1
2387448.jpg,1,how many legs can you see on the front zebra,zebra,1 1 1 1 1 1 1 1 1 0
2319937.jpg,2,what has chocolate frosting,,1 1 1 1
2340325.jpg,2,"what color, other than black, are the zebras",,1 1 1 1 1 1 1 1
2315443.jpg,1,how would a person normally be positioned in bed to sleep,bed,1 1 1 1 1 1 1 1 0 1 1
2383832.jpg,2,who is in the boat,,1 1 1 1 1
2340738.jpg,1,who did the footprints on the sand,sand,1 1 1 1 1 1 0
2351448.jpg,2,where is the beverage and food,,1 1 1 1 1 1
2376983.jpg,2,what is next to toilet on the left,,1 1 1 1 1 1 1 1
2393083.jpg,2,what type of color is the board,,1 1 1 1 1 1 1
2413254.jpg,2,what is the number of lights that are on,,1 1 1 1 1 1 1 1 1
2412840.jpg,2,where can the reflection of the people be seen,,1 1 1 1 1 1 1 1 1
2378358.jpg,1,what is flying in formation,formation,1 1 1 1 0
2351727.jpg,2,how does someone reach the top shelf,,1 1 1 1 1 1 1
2360903.jpg,1,where is the snow,snow,1 1 1 0
3406.jpg,1,what color are the stripes on its head,head,1 1 1 1 1 1 1 0
2413818.jpg,1,what season is shown by the tree color,tree,1 1 1 1 1 1 0 1
2359867.jpg,2,what is on a black pole,,1 1 1 1 1 1
2392968.jpg,1,where is the baby elephant,elephant,1 1 1 1 0
2399480.jpg,1,what color are the boxes,boxes,1 1 1 1 0
2384168.jpg,1,what is the woman holding,woman,1 1 1 0 1
2356147.jpg,2,what kind of condiments are on the table,,1 1 1 1 1 1 1 1
2365606.jpg,1,what are the green bits on the pizza,pizza,1 1 1 1 1 1 1 0
2370351.jpg,1,why is the bike ridden,bike,1 1 1 0 1
2395382.jpg,2,where is the hole,,1 1 1 1
2368569.jpg,2,what wood things holds the electronics under the tv,,1 1 1 1 1 1 1 1 1
2409460.jpg,2,what is on the plate,,1 1 1 1 1
2412908.jpg,2,what color is the sky,,1 1 1 1 1
2318579.jpg,1,what metal is around the clock,clock,1 1 1 1 1 0
2400914.jpg,1,where is the pizza,pizza,1 1 1 0
2364047.jpg,2,how many beds are in the room,,1 1 1 1 1 1 1
2323271.jpg,1,where are the hilltops,hilltops,1 1 1 0
2945.jpg,1,where is the grass,grass,1 1 1 0
2381297.jpg,1,what is the shape of the yellow items on the vase,vase,1 1 1 1 1 1 1 1 1 1 0
2402832.jpg,1,how many planes are there,planes,1 1 0 1 1
1159710.jpg,1,what are the zebra walking in,zebra,1 1 1 0 1 1
2367006.jpg,2,how are the trees,,1 1 1 1
150300.jpg,2,what is to right of trains,,1 1 1 1 1 1
2340174.jpg,2,what color are the skis,,1 1 1 1 1
2379541.jpg,2,what color is the bowl,,1 1 1 1 1
2368483.jpg,1,how many people are in the water,water,1 1 1 1 1 1 0
2367196.jpg,1,how are the trees,trees,1 1 1 0
2369378.jpg,2,what is green on the sign,,1 1 1 1 1 1
2379095.jpg,1,what are the lines on the ground,ground,1 1 1 1 1 1 0
2322628.jpg,2,how many people are pictured,,1 1 1 1 1
150300.jpg,2,what number is depicted on the right sign,,1 1 1 1 1 1 1 1
1664.jpg,1,where is the water in the picture,water,1 1 1 0 1 1 1
2406067.jpg,2,when would the light not be needed,,1 1 1 1 1 1 1
2337883.jpg,2,what is behind the cow,,1 1 1 1 1
2376001.jpg,2,what is the main color of the apple closest to the bottom of the photo,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2362038.jpg,2,what color is the cake,,1 1 1 1 1
2372618.jpg,2,what is the dog watching,,1 1 1 1 1
2334084.jpg,2,what color is the grass,,1 1 1 1 1
2376108.jpg,2,what hue is the dog's hair,,1 1 1 1 1 1
2362191.jpg,1,how many elephants are shown,elephants,1 1 0 1 1
2347425.jpg,2,what color is the shirt of the six guys in front,,1 1 1 1 1 1 1 1 1 1 1
2352620.jpg,1,what is man tossing,man,1 1 0 1
2360712.jpg,1,what is sitting on the belt on the right of vehicle,belt,1 1 1 1 1 0 1 1 1 1 1
2359313.jpg,1,what is behind the cars,cars,1 1 1 1 0
2316054.jpg,1,what is next to the cake,cake,1 1 1 1 1 0
2414024.jpg,1,where are the french fries,fries,1 1 1 1 0
2403469.jpg,2,what is behind the trees,,1 1 1 1 1
2322801.jpg,2,what are on the wall,,1 1 1 1 1
2346618.jpg,2,what is parked on the side of the road,,1 1 1 1 1 1 1 1 1
2388319.jpg,2,where is the dog,,1 1 1 1
2382763.jpg,1,what color is the fence,fence,1 1 1 1 0
2408130.jpg,1,what is on the side of the train,train,1 1 1 1 1 1 1 0
2376493.jpg,2,where are the leaves,,1 1 1 1
3428.jpg,1,where is the mirror located,mirror,1 1 1 0 1
2349027.jpg,1,what is leaning against the tree,tree,1 1 1 1 1 0
2407860.jpg,1,where is the cake,cake,1 1 1 0
2366130.jpg,2,what shape is the plate,,1 1 1 1 1
2365077.jpg,1,what color is the horse's tail,tail,1 1 1 1 1 0
2411803.jpg,1,what is white in the sky,sky,1 1 1 1 1 0
2401473.jpg,2,what would you take off the table to put cereal in,,1 1 1 1 1 1 1 1 1 1 1
2329410.jpg,1,who is eating a slice of pizza,pizza,1 1 1 1 1 1 0
2351424.jpg,2,where are the elephants standing,,1 1 1 1 1
2358392.jpg,2,what is under the woman,,1 1 1 1 1
2357563.jpg,1,what color is the bucket,bucket,1 1 1 1 0
2413319.jpg,1,what color is the dog,dog,1 1 1 1 0
2392722.jpg,1,what vegetable is the fork touching,fork,1 1 1 1 0 1
2380442.jpg,1,what is on the man's hand,hand,1 1 1 1 1 0
2376687.jpg,2,how does the tail of dog appear,,1 1 1 1 1 1 1
2394577.jpg,1,what color are the numbers on the batter's jersey,jersey,1 1 1 1 1 1 1 1 0
2366867.jpg,2,what is the sky like,,1 1 1 1 1
2401417.jpg,1,what is the color of the bus,bus,1 1 1 1 1 1 0
2318502.jpg,1,what is the man in the front doing,man,1 1 1 0 1 1 1 1
2373104.jpg,1,how is the sky,sky,1 1 1 0
2397955.jpg,2,who is the man with,,1 1 1 1 1
2360190.jpg,2,what's the zebra standing on,,1 1 1 1 1
2408404.jpg,2,how many men are not wearing hats,,1 1 1 1 1 1 1
2319337.jpg,2,what is looking at the penguins,,1 1 1 1 1 1
2374144.jpg,2,where is the tiled picture,,1 1 1 1 1
2338081.jpg,1,why is the soccer ball in the air,air,1 1 1 1 1 1 1 0
2353887.jpg,1,what color is the stripe on the door,door,1 1 1 1 1 1 1 0
2364433.jpg,1,what is covering the mountain range,mountain,1 1 1 1 0 1
2366781.jpg,2,what is in front of the cows,,1 1 1 1 1 1 1
2397186.jpg,2,what is near the flowers,,1 1 1 1 1
2377388.jpg,2,where is the clock,,1 1 1 1
61576.jpg,1,what metal is the dome comprised of,dome,1 1 1 1 0 1 1
1945.jpg,1,what are the two boys standing on,boys,1 1 1 1 0 1 1
2354479.jpg,1,where is the woman sitting,woman,1 1 1 0 1
2372906.jpg,1,what is reflected in the computer screen,screen,1 1 1 1 1 1 0
2394414.jpg,1,how many doors do you see,doors,1 1 0 1 1 1
2361825.jpg,2,what is seen in the window,,1 1 1 1 1 1
2407646.jpg,2,what is sitting on the plate,,1 1 1 1 1 1
2386068.jpg,1,how many lanes is the road,road,1 1 1 1 1 0
2315828.jpg,1,what is in the bowl,bowl,1 1 1 1 0
2382192.jpg,1,what has a red slash,slash,1 1 1 1 0
2372290.jpg,1,what is man skating down,man,1 1 0 1 1
2389521.jpg,1,where is the white frosting,frosting,1 1 1 1 0
2333042.jpg,1,what is right behind car,car,1 1 1 1 0
2371836.jpg,2,why is the dog jumping,,1 1 1 1 1
2343421.jpg,1,why are the couple holding an umbrella,umbrella,1 1 1 1 1 1 0
2359155.jpg,1,what is colorful in the water,water,1 1 1 1 1 0
2395082.jpg,2,what are the zebras doing,,1 1 1 1 1
2389905.jpg,1,what looks too short beside the road,road,1 1 1 1 1 1 0
2340174.jpg,2,what color is the man's jacket,,1 1 1 1 1 1
2363209.jpg,2,what gesture is the man making with right hand,,1 1 1 1 1 1 1 1 1
2360190.jpg,2,what is behind the sand,,1 1 1 1 1
2410183.jpg,2,how many young people are on the sand,,1 1 1 1 1 1 1 1
2365399.jpg,1,what number is on the sign on the left of the image,number,1 0 1 1 1 1 1 1 1 1 1 1
2394412.jpg,1,what is growing among the grass,grass,1 1 1 1 1 0
2379769.jpg,1,what is the zebra eating,zebra,1 1 1 0 1
2401348.jpg,1,what color is the bird,bird,1 1 1 1 0
2405766.jpg,2,what color are the tree leaves,,1 1 1 1 1 1
2410044.jpg,2,how is the sky,,1 1 1 1
2415285.jpg,1,what is in front of the building,building,1 1 1 1 1 1 0
150300.jpg,2,what colors are the trains,,1 1 1 1 1
2387363.jpg,1,how many cars are on the road,road,1 1 1 1 1 1 0
2363526.jpg,2,where are clouds,,1 1 1
3114.jpg,1,what vivid object is beside the zebra,zebra,1 1 1 1 1 1 0
2377062.jpg,1,what is the toilet made out of,toilet,1 1 1 0 1 1 1
2326403.jpg,1,why is the woman eating,woman,1 1 1 0 1
2414820.jpg,2,what is the cat seeing,,1 1 1 1 1
2403726.jpg,1,what material is the floor made of,floor,1 1 1 1 0 1 1
2408848.jpg,2,where is the chocolate bundt cake,,1 1 1 1 1 1
2348350.jpg,1,what is floating in the drink,drink,1 1 1 1 1 0
2376050.jpg,1,what is the shape of the computer screen,screen,1 1 1 1 1 1 1 0
2360759.jpg,2,what has a camera,,1 1 1 1
2378565.jpg,1,what is on the seat,seat,1 1 1 1 0
2354801.jpg,1,what is under the dog,dog,1 1 1 1 0
2412542.jpg,2,who is in the dugout,,1 1 1 1 1
2391235.jpg,1,where is the man with the towel,towel,1 1 1 1 1 1 0
2367450.jpg,2,what color is the zebra,,1 1 1 1 1
2365246.jpg,2,what is on the face of the man on the right,,1 1 1 1 1 1 1 1 1 1 1
2373192.jpg,2,where is the man skating,,1 1 1 1 1
285681.jpg,1,what sauce is over a hot dog,dog,1 1 1 1 1 1 0
2341393.jpg,2,what is behind the dog,,1 1 1 1 1
2366054.jpg,2,what is on the table,,1 1 1 1 1
2409754.jpg,2,what color is the chair,,1 1 1 1 1
2333081.jpg,1,what is the man wearing,man,1 1 1 0 1
2407813.jpg,2,how many pieces of pizza are missing,,1 1 1 1 1 1 1
2360023.jpg,1,who is in front of the oven,oven,1 1 1 1 1 1 0
2337132.jpg,2,how many zebra are there,,1 1 1 1 1
2363718.jpg,1,what color are the trees,trees,1 1 1 1 0
2413915.jpg,2,what color is the cow,,1 1 1 1 1
2369567.jpg,2,what fruit is sliced,,1 1 1 1
2389676.jpg,2,where is the door,,1 1 1 1
2401689.jpg,2,why are the people on the ramp,,1 1 1 1 1 1 1
2391684.jpg,2,what symbols are on the yellow sign,,1 1 1 1 1 1 1
2374155.jpg,2,what color is the grass and trees,,1 1 1 1 1 1 1
2315666.jpg,1,what is the bull eating,bull,1 1 1 0 1
2412794.jpg,1,what does the sky look like,sky,1 1 1 0 1 1
2354378.jpg,1,what does the bird hold with,bird,1 1 1 0 1 1
2338874.jpg,1,what color is the motorcycle,motorcycle,1 1 1 1 0
2404126.jpg,1,where is the right glove,glove,1 1 1 1 0
2371936.jpg,2,how many bike wheels are visible in the picture,,1 1 1 1 1 1 1 1 1
150404.jpg,2,what color are the clouds,,1 1 1 1 1
2398837.jpg,1,where is the cup,cup,1 1 1 0
2368120.jpg,1,what's the color of the clipboard,clipboard,1 1 1 1 1 0
2347602.jpg,2,where is the airplane,,1 1 1 1
1246.jpg,1,what letter color is on the red shirt,shirt,1 1 1 1 1 1 1 0
2373906.jpg,1,what is hanging over the building,building,1 1 1 1 1 0
2359735.jpg,2,what color is the #3 shirt,,1 1 1 1 1 1
2397222.jpg,1,what number of motors does the boat have,boat,1 1 1 1 1 1 0 1
2365698.jpg,1,what is floating in the sky,sky,1 1 1 1 1 0
2398599.jpg,1,where is the red curb,curb,1 1 1 1 0
2402997.jpg,2,who is wearing jean shorts,,1 1 1 1 1
2361593.jpg,2,what is on the screen,,1 1 1 1 1
2373701.jpg,1,what number is above the arrow,arrow,1 1 1 1 1 0
2405855.jpg,2,what side of the railing is the black cat sitting on,,1 1 1 1 1 1 1 1 1 1 1
2366603.jpg,1,who is looking at this kitchen,kitchen,1 1 1 1 1 0
2386703.jpg,1,where is the woman sitting,woman,1 1 1 0 1
2342674.jpg,2,what color is the clock,,1 1 1 1 1
2361116.jpg,2,where is the man standing,,1 1 1 1 1
2391191.jpg,2,what is under the toppings,,1 1 1 1 1
2362038.jpg,2,where is the cake,,1 1 1 1
2382467.jpg,1,what size is the pizza,pizza,1 1 1 1 0
2393119.jpg,1,how many white clock faces are there in total,clock,1 1 1 0 1 1 1 1 1
2368218.jpg,1,where is the plate placed,plate,1 1 1 0 1
2376025.jpg,2,what is the boy holding,,1 1 1 1 1
2346246.jpg,1,what color is the kite,kite,1 1 1 1 0
2413501.jpg,2,what color is the broccoli,,1 1 1 1 1
2388295.jpg,2,how is the train,,1 1 1 1
2356228.jpg,2,how many buses are in the street,,1 1 1 1 1 1 1
2389317.jpg,2,what is the table made of,,1 1 1 1 1 1
4503.jpg,1,what is that red and white octagon sign,sign,1 1 1 1 1 1 1 0
