,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,answer,image_filename,image_id,image_index,image_url,qa_id,question,question_error,question_error_closest_match,question_error_correction,question_error_correction_answer,question_error_new_question,question_is_premise_true
4187,4187,4187,284,284,284,White and green.,2405734.jpg,2317548,100700,https://cs.stanford.edu/people/rak248/VG_100K/2317548.jpg,210519,What color is the parking sign?,,,,,,
4188,4188,4188,285,285,285,One.,2363225.jpg,2317468,100779,https://cs.stanford.edu/people/rak248/VG_100K/2317468.jpg,824840,How many men are there?,,,,,,
4189,4189,4189,286,286,286,Three.,2403078.jpg,2317468,100779,https://cs.stanford.edu/people/rak248/VG_100K/2317468.jpg,345170,How many people are there?,,,,,,
4190,4190,4190,287,287,287,Brown.,2371380.jpg,2317468,100779,https://cs.stanford.edu/people/rak248/VG_100K/2317468.jpg,1862306,What shade is the dog?,,,,,,
4191,4191,4191,288,288,288,A motorcycle.,2407870.jpg,2317427,100817,https://cs.stanford.edu/people/rak248/VG_100K/2317427.jpg,193424,What is the person riding?,,,,,,
4192,4192,4192,289,289,289,White.,2354924.jpg,2317427,100817,https://cs.stanford.edu/people/rak248/VG_100K/2317427.jpg,960014,What color are the batter's pants?,,,,,,
4193,4193,4193,290,290,290,Two.,2392972.jpg,2317427,100817,https://cs.stanford.edu/people/rak248/VG_100K/2317427.jpg,545201,How many ovens are seen?,,,,,,
4194,4194,4194,291,291,291,A plate.,2400676.jpg,2317392,100849,https://cs.stanford.edu/people/rak248/VG_100K/2317392.jpg,1227246,What is the fruit sitting on?,,,,,,
4195,4195,4195,292,292,292,Red.,2397059.jpg,2317392,100849,https://cs.stanford.edu/people/rak248/VG_100K/2317392.jpg,349980,What color hat is the man near the tree wearing?,,,,,,
4196,4196,4196,293,293,293,Grey and black pictures on a wall.,2407638.jpg,2317392,100849,https://cs.stanford.edu/people/rak248/VG_100K/2317392.jpg,1042821,What five items are arranged over a couch?,,,,,,
4197,4197,4197,294,294,294,In air in front of the mountain.,2392298.jpg,2317361,100880,https://cs.stanford.edu/people/rak248/VG_100K/2317361.jpg,1494550,Where is the plane?,,,,,,
4198,4198,4198,295,295,295,Mouth.,2369096.jpg,2317361,100880,https://cs.stanford.edu/people/rak248/VG_100K/2317361.jpg,1816223,Where is the girl's thumb?,,,,,,
4199,4199,4199,296,296,296,Near train tracks.,2364530.jpg,2317361,100880,https://cs.stanford.edu/people/rak248/VG_100K/2317361.jpg,1723770,Where does the scene take place?,,,,,,
4200,4200,4200,297,297,297,Near the Christmas tree.,2396487.jpg,2317282,100958,https://cs.stanford.edu/people/rak248/VG_100K/2317282.jpg,1452951,Where are two children?,,,,,,
4201,4201,4201,298,298,298,4.,2390442.jpg,2317282,100958,https://cs.stanford.edu/people/rak248/VG_100K/2317282.jpg,1357669,What is the total number of skateboards visible?,,,,,,
4202,4202,4202,299,299,299,Steel.,2359627.jpg,2317282,100958,https://cs.stanford.edu/people/rak248/VG_100K/2317282.jpg,1625141,What is the refrigerator made of?,,,,,,
4203,4203,4203,0,0,0,Plates.,2359274.jpg,2317259,100981,https://cs.stanford.edu/people/rak248/VG_100K/2317259.jpg,508161,What is round?,,,,,,
4204,4204,4204,1,1,1,A pole.,2410798.jpg,2317259,100981,https://cs.stanford.edu/people/rak248/VG_100K/2317259.jpg,1316271,What is the bike attached to?,,,,,,
4205,4205,4205,2,2,2,Shirt.,2392477.jpg,2317259,100981,https://cs.stanford.edu/people/rak248/VG_100K/2317259.jpg,1434583,What is the man wearing that is blue?,,,,,,
4206,4206,4206,3,3,3,Artist's craft room.,2379589.jpg,2317136,101098,https://cs.stanford.edu/people/rak248/VG_100K/2317136.jpg,968644,Where was the photo taken?,,,,,,
4207,4207,4207,4,4,4,Brown.,2404749.jpg,2317136,101098,https://cs.stanford.edu/people/rak248/VG_100K/2317136.jpg,1311936,What is the main color of the hat?,,,,,,
4208,4208,4208,5,5,5,White.,2411934.jpg,2317136,101098,https://cs.stanford.edu/people/rak248/VG_100K/2317136.jpg,1113916,What color is the outermost shirt of the man?,,,,,,
4209,4209,4209,6,6,6,An advertisement.,2389062.jpg,2316966,101262,https://cs.stanford.edu/people/rak248/VG_100K/2316966.jpg,1416479,What is on the building?,,,,,,
4210,4210,4210,7,7,7,The woman.,2358552.jpg,2316966,101262,https://cs.stanford.edu/people/rak248/VG_100K/2316966.jpg,1603088,Who is wearing capri leggings?,,,,,,
4211,4211,4211,8,8,8,Tracks.,2373425.jpg,2316966,101262,https://cs.stanford.edu/people/rak248/VG_100K/2316966.jpg,1905581,What is the train on?,,,,,,
4212,4212,4212,9,9,9,Buildings.,2396643.jpg,2316830,101387,https://cs.stanford.edu/people/rak248/VG_100K/2316830.jpg,1453656,What structures are behind the train?,,,,,,
4213,4213,4213,10,10,10,For traffic safety.,2404979.jpg,2316830,101387,https://cs.stanford.edu/people/rak248/VG_100K/2316830.jpg,1150543,Why is there a stop sign?,,,,,,
4214,4214,4214,11,11,11,Snow.,2359945.jpg,2316830,101387,https://cs.stanford.edu/people/rak248/VG_100K/2316830.jpg,1631478,What is laying in the grass?,,,,,,
4215,4215,4215,12,12,12,Bottom.,2389419.jpg,2316708,101499,https://cs.stanford.edu/people/rak248/VG_100K/2316708.jpg,1543017,What part of the surfboard is visible?,,,,,,
4216,4216,4216,13,13,13,Skiing.,2395067.jpg,2316708,101499,https://cs.stanford.edu/people/rak248/VG_100K/2316708.jpg,1573662,What are the people doing?,,,,,,
4217,4217,4217,14,14,14,Vases.,2411537.jpg,2316708,101499,https://cs.stanford.edu/people/rak248/VG_100K/2316708.jpg,1331660,What is on display?,,,,,,
4218,4218,4218,15,15,15,A dog.,2358666.jpg,2316620,101585,https://cs.stanford.edu/people/rak248/VG_100K/2316620.jpg,1605748,What animal is jumping?,,,,,,
4219,4219,4219,16,16,16,Square.,2373626.jpg,2316620,101585,https://cs.stanford.edu/people/rak248/VG_100K/2316620.jpg,1909832,What is the shape of the plate?,,,,,,
4220,4220,4220,17,17,17,Air tindi.,2393852.jpg,2316620,101585,https://cs.stanford.edu/people/rak248/VG_100K/2316620.jpg,1440470,What is written on the plane?,,,,,,
4221,4221,4221,18,18,18,A picture.,2368268.jpg,2316447,101750,https://cs.stanford.edu/people/rak248/VG_100K/2316447.jpg,1798950,What is on the paper?,,,,,,
4222,4222,4222,19,19,19,Purple.,2401628.jpg,2316447,101750,https://cs.stanford.edu/people/rak248/VG_100K/2316447.jpg,602163,What color are the flowers on the left?,,,,,,
4223,4223,4223,20,20,20,On the table.,2394358.jpg,2316447,101750,https://cs.stanford.edu/people/rak248/VG_100K/2316447.jpg,1378145,Where is the beer bottle?,,,,,,
4224,4224,4224,21,21,21,On the airplanes.,2366528.jpg,2316261,101929,https://cs.stanford.edu/people/rak248/VG_100K/2316261.jpg,1763462,Where are the wings?,,,,,,
4225,4225,4225,22,22,22,One.,2328033.jpg,2316261,101929,https://cs.stanford.edu/people/rak248/VG_100K/2316261.jpg,597056,How many motorcycles are shown?,,,,,,
4226,4226,4226,23,23,23,On the man's head.,2398157.jpg,2316261,101929,https://cs.stanford.edu/people/rak248/VG_100K/2316261.jpg,1398815,Where is the hat?,,,,,,
4227,4227,4227,24,24,24,Daytime.,2377142.jpg,2316103,102083,https://cs.stanford.edu/people/rak248/VG_100K/2316103.jpg,237936,What time is it?,,,,,,
4228,4228,4228,25,25,25,Wings.,2402158.jpg,2316103,102083,https://cs.stanford.edu/people/rak248/VG_100K/2316103.jpg,1257075,What are the protrusions on the sides of the jets?,,,,,,
4229,4229,4229,26,26,26,Gray top.,2375148.jpg,2316103,102083,https://cs.stanford.edu/people/rak248/VG_100K/2316103.jpg,1940462,What is the woman wearing?,,,,,,
4230,4230,4230,27,27,27,Patio.,2400197.jpg,2315963,102216,https://cs.stanford.edu/people/rak248/VG_100K/2315963.jpg,1216309,Where does the photo take place?,,,,,,
4231,4231,4231,28,28,28,None.,2403697.jpg,2315963,102216,https://cs.stanford.edu/people/rak248/VG_100K/2315963.jpg,408669,How many people are in the picture?,,,,,,
4232,4232,4232,29,29,29,Chairs.,2389404.jpg,2315963,102216,https://cs.stanford.edu/people/rak248/VG_100K/2315963.jpg,1479985,What is next to the wooden table?,,,,,,
4233,4233,4233,30,30,30,Green.,2372714.jpg,2315916,102261,https://cs.stanford.edu/people/rak248/VG_100K/2315916.jpg,497410,What color is the boys shirt?,,,,,,
4234,4234,4234,31,31,31,Buffalo.,2407897.jpg,2315916,102261,https://cs.stanford.edu/people/rak248/VG_100K/2315916.jpg,1048067,What is brown?,,,,,,
4235,4235,4235,32,32,32,Bird.,2366794.jpg,2315916,102261,https://cs.stanford.edu/people/rak248/VG_100K/2315916.jpg,1768913,What type of animal is shown?,,,,,,
4236,4236,4236,33,33,33,Wood and wires.,2390331.jpg,2315907,102270,https://cs.stanford.edu/people/rak248/VG_100K/2315907.jpg,1548225,What is fence made of?,,,,,,
4237,4237,4237,34,34,34,Gray.,2328154.jpg,2315907,102270,https://cs.stanford.edu/people/rak248/VG_100K/2315907.jpg,533057,What color is his sweatshirt?,,,,,,
4238,4238,4238,35,35,35,A boy on a bike.,2333906.jpg,2315907,102270,https://cs.stanford.edu/people/rak248/VG_100K/2315907.jpg,784305,What is in front on the motorbike?,,,,,,
4239,4239,4239,36,36,36,Pitcher.,2406154.jpg,2315882,102294,https://cs.stanford.edu/people/rak248/VG_100K/2315882.jpg,207157,What position is the man playing?,,,,,,
4240,4240,4240,37,37,37,Grey.,2366115.jpg,2315882,102294,https://cs.stanford.edu/people/rak248/VG_100K/2315882.jpg,502686,What color is the floor?,,,,,,
4241,4241,4241,38,38,38,No one.,2363466.jpg,2315882,102294,https://cs.stanford.edu/people/rak248/VG_100K/2315882.jpg,760652,Who is there?,,,,,,
4242,4242,4242,39,39,39,Because of the cars moving.,2413582.jpg,2315711,102452,https://cs.stanford.edu/people/rak248/VG_100K/2315711.jpg,1009769,Why is the image blurry?,,,,,,
4243,4243,4243,40,40,40,Storm drain.,2414062.jpg,2315711,102452,https://cs.stanford.edu/people/rak248/VG_100K/2315711.jpg,1023157,What is on the right edge of the street?,,,,,,
4244,4244,4244,41,41,41,The monitor.,2365069.jpg,2315711,102452,https://cs.stanford.edu/people/rak248/VG_100K/2315711.jpg,1734314,What is turned on?,,,,,,
4245,4245,4245,42,42,42,Motorcycle.,2361566.jpg,2315706,102455,https://cs.stanford.edu/people/rak248/VG_100K/2315706.jpg,762173,What is this?,,,,,,
4246,4246,4246,43,43,43,Wood.,2377640.jpg,2315706,102455,https://cs.stanford.edu/people/rak248/VG_100K/2315706.jpg,1988167,What is the clock hanging on?,,,,,,
4247,4247,4247,44,44,44,Hat.,2376296.jpg,2315706,102455,https://cs.stanford.edu/people/rak248/VG_100K/2315706.jpg,1963632,What is the man wearing on the head?,,,,,,
4248,4248,4248,45,45,45,In a bathroom.,2359339.jpg,2315554,102594,https://cs.stanford.edu/people/rak248/VG_100K/2315554.jpg,967392,Where was this taken?,,,,,,
4249,4249,4249,46,46,46,Trees.,2365224.jpg,2315554,102594,https://cs.stanford.edu/people/rak248/VG_100K/2315554.jpg,1737430,What is growing around the water?,,,,,,
4250,4250,4250,47,47,47,Helmet.,2360816.jpg,2315554,102594,https://cs.stanford.edu/people/rak248/VG_100K/2315554.jpg,442692,What is the gentleman nearest the camera wearing on his head?,,,,,,
4251,4251,4251,48,48,48,They are folded over.,2387494.jpg,2415033,102822,https://cs.stanford.edu/people/rak248/VG_100K_2/2415033.jpg,1408763,How are the pants cuffs styled?,,,,,,
4252,4252,4252,49,49,49,Some pictures.,2402900.jpg,2415033,102822,https://cs.stanford.edu/people/rak248/VG_100K_2/2415033.jpg,1271031,What is on the wall?,,,,,,
4253,4253,4253,50,50,50,White.,2408369.jpg,2415033,102822,https://cs.stanford.edu/people/rak248/VG_100K_2/2415033.jpg,1058417,What color is the plate?,,,,,,
4254,4254,4254,51,51,51,White.,2373099.jpg,2415030,102825,https://cs.stanford.edu/people/rak248/VG_100K_2/2415030.jpg,369146,What color is the banana?,,,,,,
4255,4255,4255,52,52,52,Protection.,2369302.jpg,2415030,102825,https://cs.stanford.edu/people/rak248/VG_100K_2/2415030.jpg,1820470,Why are there pads on the knees?,,,,,,
4256,4256,4256,53,53,53,Sunny.,2394245.jpg,2415030,102825,https://cs.stanford.edu/people/rak248/VG_100K_2/2415030.jpg,1442240,How is the sky?,,,,,,
4257,4257,4257,54,54,54,A tag.,2408664.jpg,2414765,103015,https://cs.stanford.edu/people/rak248/VG_100K_2/2414765.jpg,1064938,What is the blue object shown near the puppy's neck?,,,,,,
4258,4258,4258,55,55,55,A airplane.,2369661.jpg,2414765,103015,https://cs.stanford.edu/people/rak248/VG_100K_2/2414765.jpg,1827860,What type of vehicle is shown?,,,,,,
4259,4259,4259,56,56,56,Wood.,2401200.jpg,2414765,103015,https://cs.stanford.edu/people/rak248/VG_100K_2/2414765.jpg,1238914,What material is the picnic bench made from?,,,,,,
4260,4260,4260,57,57,57,Pole.,2371148.jpg,2414578,103151,https://cs.stanford.edu/people/rak248/VG_100K_2/2414578.jpg,1857438,What is green on the wall?,,,,,,
4261,4261,4261,58,58,58,Trash Can.,2388971.jpg,2414578,103151,https://cs.stanford.edu/people/rak248/VG_100K_2/2414578.jpg,1478074,What is to the left of the pole?,,,,,,
4262,4262,4262,59,59,59,Behind the woman.,2325433.jpg,2414578,103151,https://cs.stanford.edu/people/rak248/VG_100K_2/2414578.jpg,599119,Where are the dunes?,,,,,,
4263,4263,4263,60,60,60,Box.,2375386.jpg,2414508,103201,https://cs.stanford.edu/people/rak248/VG_100K_2/2414508.jpg,751117,What is seen in far background on wooden surface?,,,,,,
4264,4264,4264,61,61,61,Stethoscope.,2394709.jpg,2414508,103201,https://cs.stanford.edu/people/rak248/VG_100K_2/2414508.jpg,1507198,What instrument is depicted on the left side of the cake?,,,,,,
4265,4265,4265,62,62,62,A fence.,2400595.jpg,2414508,103201,https://cs.stanford.edu/people/rak248/VG_100K_2/2414508.jpg,1225494,What is in the background?,,,,,,
4266,4266,4266,63,63,63,Under the mouse.,2375844.jpg,2414280,103360,https://cs.stanford.edu/people/rak248/VG_100K_2/2414280.jpg,1954041,Where is the mouse pad?,,,,,,
4267,4267,4267,64,64,64,Red.,2335948.jpg,2414280,103360,https://cs.stanford.edu/people/rak248/VG_100K_2/2414280.jpg,654688,What color is the meat?,,,,,,
4268,4268,4268,65,65,65,The foliage.,2362002.jpg,2414280,103360,https://cs.stanford.edu/people/rak248/VG_100K_2/2414280.jpg,1672453,What is the sun shining on?,,,,,,
4269,4269,4269,66,66,66,Black pants.,2394256.jpg,2414266,103370,https://cs.stanford.edu/people/rak248/VG_100K_2/2414266.jpg,1504460,What is worn on the man's legs?,,,,,,
4270,4270,4270,67,67,67,Outside the window.,2397231.jpg,2414266,103370,https://cs.stanford.edu/people/rak248/VG_100K_2/2414266.jpg,1519352,Where is the tree?,,,,,,
4271,4271,4271,68,68,68,One.,2345613.jpg,2414266,103370,https://cs.stanford.edu/people/rak248/VG_100K_2/2414266.jpg,583003,How many people are in the picture?,,,,,,
4272,4272,4272,69,69,69,Red.,2352461.jpg,2414112,103476,https://cs.stanford.edu/people/rak248/VG_100K_2/2414112.jpg,321674,What color is the counter?,,,,,,
4273,4273,4273,70,70,70,Trees.,2392760.jpg,2414112,103476,https://cs.stanford.edu/people/rak248/VG_100K_2/2414112.jpg,1435939,What is over the clock?,,,,,,
4274,4274,4274,71,71,71,Green.,2411834.jpg,2414112,103476,https://cs.stanford.edu/people/rak248/VG_100K_2/2414112.jpg,161719,What color is the grass?,,,,,,
4275,4275,4275,72,72,72,Fried eggs.,2366678.jpg,2414090,103492,https://cs.stanford.edu/people/rak248/VG_100K_2/2414090.jpg,1766717,What is the white and yellow food on the middle plate?,,,,,,
4276,4276,4276,73,73,73,Wet.,2371463.jpg,2414090,103492,https://cs.stanford.edu/people/rak248/VG_100K_2/2414090.jpg,1864183,How does the man look?,,,,,,
4277,4277,4277,74,74,74,A communter train.,2330273.jpg,2414090,103492,https://cs.stanford.edu/people/rak248/VG_100K_2/2414090.jpg,595262,What type of train is that?,,,,,,
4278,4278,4278,75,75,75,Brick.,2396749.jpg,2414086,103496,https://cs.stanford.edu/people/rak248/VG_100K_2/2414086.jpg,1582195,What is the building in the background made of?,,,,,,
4279,4279,4279,76,76,76,Clothes.,2397653.jpg,2414086,103496,https://cs.stanford.edu/people/rak248/VG_100K_2/2414086.jpg,1521260,What is in the bags?,,,,,,
4280,4280,4280,77,77,77,The plate.,2373834.jpg,2414086,103496,https://cs.stanford.edu/people/rak248/VG_100K_2/2414086.jpg,496511,Where are the pancakes?,,,,,,
4281,4281,4281,78,78,78,Red and white.,2359474.jpg,2413957,103582,https://cs.stanford.edu/people/rak248/VG_100K_2/2413957.jpg,1622034,How is the woman's robe?,,,,,,
4282,4282,4282,79,79,79,Sitting.,2391065.jpg,2413957,103582,https://cs.stanford.edu/people/rak248/VG_100K_2/2413957.jpg,1552321,What is the person doing?,,,,,,
4283,4283,4283,80,80,80,Rug.,2363529.jpg,2413957,103582,https://cs.stanford.edu/people/rak248/VG_100K_2/2413957.jpg,1703416,What is the blue item on the floor?,,,,,,
4284,4284,4284,81,81,81,At night.,2413939.jpg,2413826,103685,https://cs.stanford.edu/people/rak248/VG_100K_2/2413826.jpg,144876,When was this picture taken?,,,,,,
4285,4285,4285,82,82,82,White.,2380050.jpg,2413826,103685,https://cs.stanford.edu/people/rak248/VG_100K_2/2413826.jpg,683409,What color are the hitter's pants?,,,,,,
4286,4286,4286,83,83,83,1.,2406333.jpg,2413826,103685,https://cs.stanford.edu/people/rak248/VG_100K_2/2413826.jpg,1181980,How many people are in the photo?,,,,,,
4287,4287,4287,84,84,84,A person.,2364568.jpg,2413816,103692,https://cs.stanford.edu/people/rak248/VG_100K_2/2413816.jpg,1724555,Who is in the boat?,,,,,,
4288,4288,4288,85,85,85,Wood.,2400046.jpg,2413816,103692,https://cs.stanford.edu/people/rak248/VG_100K_2/2413816.jpg,1213357,What is the table made of?,,,,,,
4289,4289,4289,86,86,86,Two.,107919.jpg,2413816,103692,https://cs.stanford.edu/people/rak248/VG_100K_2/2413816.jpg,995188,How many wheels on the wagon?,,,,,,
4290,4290,4290,87,87,87,Purple.,2383552.jpg,2413619,103844,https://cs.stanford.edu/people/rak248/VG_100K_2/2413619.jpg,552712,What is the color of the bearded man's shirt?,,,,,,
4291,4291,4291,88,88,88,It is on.,43.jpg,2413619,103844,https://cs.stanford.edu/people/rak248/VG_100K_2/2413619.jpg,990644,Why is the TV bright?,,,,,,
4292,4292,4292,89,89,89,Riding the elephant.,2389513.jpg,2413619,103844,https://cs.stanford.edu/people/rak248/VG_100K_2/2413619.jpg,1352334,Where is the man?,,,,,,
4293,4293,4293,90,90,90,Under the mirror.,2361237.jpg,2413577,103872,https://cs.stanford.edu/people/rak248/VG_100K_2/2413577.jpg,1658136,Where is the wood table located?,,,,,,
4294,4294,4294,91,91,91,Oranges and lemons.,2316695.jpg,2413577,103872,https://cs.stanford.edu/people/rak248/VG_100K_2/2413577.jpg,922787,What two kinds of fruit are there?,,,,,,
4295,4295,4295,92,92,92,Books.,2404193.jpg,2413577,103872,https://cs.stanford.edu/people/rak248/VG_100K_2/2413577.jpg,1298710,What is the bench made of?,,,,,,
4296,4296,4296,93,93,93,On a table.,2395377.jpg,2413514,103916,https://cs.stanford.edu/people/rak248/VG_100K_2/2413514.jpg,1384297,Where is the pizza box?,,,,,,
4297,4297,4297,94,94,94,Red.,2364340.jpg,2413514,103916,https://cs.stanford.edu/people/rak248/VG_100K_2/2413514.jpg,312279,What color is number 1?,,,,,,
4298,4298,4298,95,95,95,Next to the sink.,2395617.jpg,2413514,103916,https://cs.stanford.edu/people/rak248/VG_100K_2/2413514.jpg,1449225,Where is the window?,,,,,,
4299,4299,4299,96,96,96,Broken tile and debris.,2410416.jpg,2413367,104014,https://cs.stanford.edu/people/rak248/VG_100K_2/2413367.jpg,173058,What is on the floor?,,,,,,
4300,4300,4300,97,97,97,Nice variety of doughnut treats.,2402696.jpg,2413367,104014,https://cs.stanford.edu/people/rak248/VG_100K_2/2413367.jpg,1267057,What is in the box?,,,,,,
